id	text	labels	labels_phrases	original_text
1060	gute Musik, gutes Essen, schneller Service, günstige Preise.	['(AMBIENCE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)', '(RESTAURANT#PRICES, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""Musik"")', '(FOOD#QUALITY, POSITIVE, ""Lebensmittel"")', '(SERVICE#GENERAL, POSITIVE, ""Dienstleistung"")', '(RESTAURANT#PRICES, POSITIVE, ""NULL"")']"	good music, great food, speedy service affordable prices.
1061	Sogar der Wein aus dem Glas war gut.	['(DRINKS#QUALITY, POSITIVE)']	"['(DRINKS#QUALITY, POSITIVE, ""Wein im Offenausschank"")']"	even the wine by the glass was good.
1062	Es ist ein wenig abgelegen, wenn man nicht in der Nähe wohnt, aber auf jeden Fall eine Reise wert, egal wo man ist.	['(LOCATION#GENERAL, NEUTRAL)', '(RESTAURANT#GENERAL, POSITIVE)']	"['(LOCATION#GENERAL, NEUTRAL, ""NULL"")', '(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.
1063	Durchgängig gute japanische Tapas.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Japanische Tapas"")']"	Consistently good Japanese Tapas.
1064	Immer gute Getränke und eine gute Bedienung;	['(DRINKS#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(DRINKS#QUALITY, POSITIVE, ""Getränke"")', '(SERVICE#GENERAL, POSITIVE, ""Dienstleistung"")']"	Always good drinks and service is pretty good;
1065	Auch die Atmosphäre ist nett und entspannt...	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""Atmosphäre"")']"	Atmosphere is nice and relaxed too...
1066	Ein großartiger Ort, um sich zum Essen und Trinken zu treffen...  	['(RESTAURANT#MISCELLANEOUS, POSITIVE)']	"['(RESTAURANT#MISCELLANEOUS, POSITIVE, ""Ort"")']"	A great place to meet up for some food and drinks...  
1067	Auch Yakitori (Grillfleisch) ist lecker.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Yakitori (gegrilltes Fleisch)"")']"	Yakitori (bbq meats) is tasty too.
1068	Wenn Ihnen vorgeschnittener, minderwertiger Fisch, unfreundliches Personal und ein Sushi-Koch, der aussieht, als ginge es ihm schlecht, nichts ausmachen, dann sind Sie hier richtig.	['(FOOD#QUALITY, NEGATIVE)', '(SERVICE#GENERAL, NEGATIVE)', '(RESTAURANT#MISCELLANEOUS, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""Fisch"")', '(SERVICE#GENERAL, NEGATIVE, ""Mitarbeiter"")', '(RESTAURANT#MISCELLANEOUS, NEGATIVE, ""Sushi-Chef"")']"	If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.
1069	Allein der Preis und die Qualität des Fisches werden uns von einem erneuten Besuch abhalten.	['(FOOD#PRICES, NEGATIVE)', '(FOOD#QUALITY, NEGATIVE)', '(RESTAURANT#GENERAL, NEGATIVE)']	"['(FOOD#PRICES, NEGATIVE, ""Fisch"")', '(FOOD#QUALITY, NEGATIVE, ""Fisch"")', '(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	Price and quality of fish alone will keep us from making a return visit.
1070	Ich wollte es nicht erzählen, aber ich fühle mich verpflichtet... während wir an der Sushi-Bar saßen und speisten, sahen wir, wie der Chefkoch versehentlich ein Stück Unagi auf den Boden fallen ließ und, nachdem er es vom Boden aufgesammelt hatte, damit fortfuhr, das Stück für den Lieferauftrag zu verwenden, den er gerade vorbereitete.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""Chefkoch"")']"	Wasn't going to share but I feel obligated...while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing.
1071	Nein danke!!!	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	No thanks!!!
1072	Dieser Ort, der erst wenige Monate alt ist, ist vielleicht das größte Geheimnis von Queens!	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Ort"")']"	This place, which is only a few months old, is perhaps Queens' biggest secret!
1073	Fabelhaftes Dekor - man fühlt sich wie in einem trendigen Restaurant in Manhattan, sehr gutes Essen, günstige Preise, im Allgemeinen freundliches Personal, und wenn Sie ein Manhattan-Bewohner sind oder die meiste Zeit in Manhattan verbringen, werden Sie sich in der Rice Avenue wie zu Hause fühlen.....very Soho/Village/Upper West Side minus die teuren Preise und die prätentiöse Kundschaft.....all on Roosevelt Avenue!	['(AMBIENCE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#PRICES, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)', '(LOCATION#GENERAL, POSITIVE)', '(RESTAURANT#PRICES, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""Dekor"")', '(FOOD#QUALITY, POSITIVE, ""Lebensmittel"")', '(FOOD#PRICES, POSITIVE, ""Lebensmittel"")', '(SERVICE#GENERAL, POSITIVE, ""Mitarbeiter"")', '(AMBIENCE#GENERAL, POSITIVE, ""Rice Avenue"")', '(LOCATION#GENERAL, POSITIVE, ""Rice Avenue"")', '(RESTAURANT#PRICES, POSITIVE, ""Rice Avenue"")']"	Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!
1074	Wir saßen draußen und der Kellner verschüttete Rotwein und heißen Tee über mich und meine Begleitung.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""Kellner"")']"	We were seated outside and the waiter spilled red wine and hot tea on myself and my date.
1075	Dann wurden wir hineingescheucht.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	We were then shooed inside.
1076	Man sollte meinen, wir würden eine Entschuldigung oder kostenlose Getränke bekommen - stattdessen bekamen wir einen versnobten Kellner, der 15 Minuten lang nicht einmal unsere Bestellung aufnahm und uns auf unsere Bitte hin eine Standpauke hielt.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""Kellner"")']"	One would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.
1077	Wir gingen und kamen nie wieder zurück.	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	We left, never to return.
1078	Bei so vielen guten Restaurants auf der UWS brauche ich kein überteuertes Essen, keine absurd arroganten Kellner, die nicht erkennen, dass sie in einem verherrlichten Diner arbeiten, keinen unbeholfenen Service und kein Management, das sich nicht kümmert.	['(FOOD#PRICES, NEGATIVE)', '(SERVICE#GENERAL, NEGATIVE)', '(SERVICE#GENERAL, NEGATIVE)', '(SERVICE#GENERAL, NEGATIVE)']	"['(FOOD#PRICES, NEGATIVE, ""Lebensmittel"")', '(SERVICE#GENERAL, NEGATIVE, ""Kellnerschaft"")', '(SERVICE#GENERAL, NEGATIVE, ""Dienstleistung"")', '(SERVICE#GENERAL, NEGATIVE, ""Management"")']"	With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.
1079	Ich bin relativ neu in der Gegend und habe das Pick a bgel in der 2. Straße ausprobiert und war enttäuscht von der Bedienung und dem überteuerten Essen.	['(SERVICE#GENERAL, NEGATIVE)', '(FOOD#PRICES, NEGATIVE)', '(FOOD#QUALITY, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""Dienstleistung"")', '(FOOD#PRICES, NEGATIVE, ""Lebensmittel"")', '(FOOD#QUALITY, NEGATIVE, ""Lebensmittel"")']"	I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.
1080	Das Essen ist in Ordnung und die Preise sind mittelmäßig.	['(FOOD#QUALITY, NEUTRAL)', '(RESTAURANT#PRICES, NEUTRAL)']	"['(FOOD#QUALITY, NEUTRAL, ""Lebensmittel"")', '(RESTAURANT#PRICES, NEUTRAL, ""NULL"")']"	The food is okay and the prices here are mediocre.
1081	Das Baluchi's bietet solides Essen und eine schöne Einrichtung zu vernünftigen Preisen.	['(FOOD#QUALITY, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)', '(RESTAURANT#PRICES, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Lebensmittel"")', '(AMBIENCE#GENERAL, POSITIVE, ""Dekor"")', '(RESTAURANT#PRICES, POSITIVE, ""Balutschi\'s"")']"	Baluchi's has solid food and a nice decor at reasonable prices.
1082	Das einzige Problem ist, dass der Manager völlig inkompetent ist.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""Manager"")']"	The only problem is that the manager is a complete incompetent.
1083	Er bietet einen unterdurchschnittlichen Service und hat keine Persönlichkeit.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""Dienstleistung"")']"	He offers subpar service and has no personality.
1084	Es sieht sogar so aus, als würde er jeden Moment ausrasten.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	In fact, it appears he is going to go postal at any moment.
1085	Für solch einen lausigen Service gibt es keine Entschuldigung!	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""Dienstleistung"")']"	There is no excuse for such lousy service!
1086	Ich habe noch nie 40 Stück relativ gutes Nigiri gegessen.	['(FOOD#QUALITY, NEUTRAL)']	"['(FOOD#QUALITY, NEUTRAL, ""Nigiri"")']"	I have never before eaten 40 pieces of relatively good nigiri.
1087	Sie können es hier tun.	['(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#STYLE_OPTIONS, POSITIVE, ""NULL"")']"	You can do it here.
1088	20 Dollar für All-you-can-eat-Sushi sind unschlagbar.	['(FOOD#PRICES, POSITIVE)']	"['(FOOD#PRICES, POSITIVE, ""Sushi zum Sattessen"")']"	$20 for all you can eat sushi cannot be beaten.
1089	Ich war an einem Sonntagnachmittag mit vier meiner Freundinnen in Areo und habe dort drei schöne Stunden verbracht.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Areo"")']"	I went to Areo on a Sunday afternoon with four of my girlfriends, and spent three enjoyable hours there.
1090	Die meisten Bedienungen sind sehr aufmerksam, freundlich und recht attraktiv.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""Server"")']"	Most of the servers are very attentive, friendly and quite attractive.
1091	Die Atmosphäre ist sehr entspannt und gemütlich, der Service war großartig und das Essen war ausgezeichnet!	['(AMBIENCE#GENERAL, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""Stimmung"")', '(SERVICE#GENERAL, POSITIVE, ""Dienstleistung"")', '(FOOD#QUALITY, POSITIVE, ""Lebensmittel"")']"	The vibe is very relaxed and cozy, service was great and the food was excellent!
1092	Meine Mädchen und ich werden auf jeden Fall wieder hingehen.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	Me and my girls will definitely go back.
1093	Das Essen war gut und die Aussicht auf die New Yorker Skyline war selbst an einem nebligen Regentag wie dem, an dem ich dort war, fantastisch.	['(FOOD#QUALITY, POSITIVE)', '(LOCATION#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Lebensmittel"")', '(LOCATION#GENERAL, POSITIVE, ""blick auf die new yorker skiline"")']"	Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.
1094	Ich würde sehr empfehlen, einen Tisch am Fenster zu reservieren.	['(LOCATION#GENERAL, POSITIVE)']	"['(LOCATION#GENERAL, POSITIVE, ""NULL"")']"	I would highly recommand requesting a table by the window.
1095	Obwohl sie die typischen Fragen nach der Art des Wassers stellen, war der Service gut und insgesamt ein sehr entspannender Ort zum Essen.	['(SERVICE#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""Dienstleistung"")', '(AMBIENCE#GENERAL, POSITIVE, ""Ort"")']"	Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.
1096	Das Essen ist großartig.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Lebensmittel"")']"	The food is great.
1097	Persönliche Pfannen haben die perfekte Größe für hungrige Nächte.	['(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#STYLE_OPTIONS, POSITIVE, ""Persönliche Pfannen"")']"	Personal pans are the perfect size for those hungry nights.
1098	Ich empfehle sie von Herzen.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	I heartily recommend.
1099	Es gibt einen Nachteil, wenn Sie bestellen in - die Lieferung Jungs haben MAJOR Haltung.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""Zusteller"")']"	There is a downside if you're ordering in -- the delivery guys have MAJOR attitude.
1100	Ich hatte noch nie so dramatische Lieferjungen (viel Gekeuche und Gemurmel, weil ich in einem Haus mit offenem Ausgang wohne), die immer enttäuscht über ihr Trinkgeld zu sein scheinen.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""Zusteller"")']"	Never have I had such dramatic delivery guys (a lot of huffing and panting and muttering under breath b/c I live in a walkup) who always seem disappointed with their tips.
1101	Die Szene gefällt mir auf Anhieb - der Ort hat Charakter und ein schönes Licht.	['(AMBIENCE#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)', '(LOCATION#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""Szene"")', '(AMBIENCE#GENERAL, POSITIVE, ""Ort"")', '(LOCATION#GENERAL, POSITIVE, ""Standort"")']"	Love the scene first off- the place has a character and nice light to it..very fortunate, location wise.
1102	Die Pizza war ziemlich gut und riesig.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""pizza"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""pizza"")']"	The pizza was pretty good and huge.
1103	Der Preis ist sehr günstig.	['(RESTAURANT#PRICES, POSITIVE)']	"['(RESTAURANT#PRICES, POSITIVE, ""NULL"")']"	The price very reasonable.
1104	Wir waren 4 und bekamen die Familiengröße Penne a la Wodka, was eine gigantische Portion war... ein Eimer voll Essen buchstäblich.	['(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#STYLE_OPTIONS, POSITIVE, ""Penne nach Art des Wodkas"")']"	We were 4 and got the family size penne a la vodka which was tremendously gigantic portion...a bucket of food literally.
1105	Ich würde sagen, dass alles gut war und lecker, aber die Schwere auf meinem Magen etwas, das ich nicht nicht erwähnen oder untergraben kann.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""NULL"")']"	I would say that all was fine and tasty but the heaviness on my stomach someting that i can't not mention or undermine.
1106	Die Pasta Penne war ziemlich extra buttrig, cremig, was bedeutet, eine große Aufgabe zu verdauen.. lecker auf den ersten, aber ich würde sagen, dass ich voll war mit einem Stück Pizza und 7 zu zählen, Penne...bekam ein wenig launisch danach Ursache war gefüllt...lol	['(FOOD#QUALITY, NEGATIVE)', '(FOOD#STYLE_OPTIONS, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""Penne-Nudeln"")', '(FOOD#STYLE_OPTIONS, NEGATIVE, ""Penne-Nudeln"")']"	The pasta penne was pretty extra buttery, creamy which means a big task to diggest.. tasty at first but i would say that i was full with a slice of pizza and 7 to count, penne...got a little moody afterwards cause was stuffed...lol
1107	La Rosa kommt herein, und ich denke, sie machen es am besten.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""La Rosa"")']"	La Rosa waltzes in, and I think they are doing it the best.
1108	Interessante Auswahl, gute Weine, guter Service, lustige Einrichtung.	['(DRINKS#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(DRINKS#QUALITY, POSITIVE, ""Weine"")', '(SERVICE#GENERAL, POSITIVE, ""Dienstleistung"")', '(AMBIENCE#GENERAL, POSITIVE, ""Dekor"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""Auswahl"")']"	Interesting selection, good wines, service fine, fun decor.
1109	Ich liebe es.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	I love it.
1110	Ich werde auch nächste Woche wieder vorbeischauen.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	I plan on stopping by next week as well.
1111	Ich fand ihn in einer kalten Nacht, der perfekte Ort zum Aufwärmen.	['(RESTAURANT#MISCELLANEOUS, POSITIVE)']	"['(RESTAURANT#MISCELLANEOUS, POSITIVE, ""Punkt"")']"	I found it on a cold night, the perfect spot to warm up.
1112	Ich wurde prompt und mit einem Lächeln bedient.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""Dienstleistung"")']"	I recieved prompt service with a smile.
1113	Für mich ist es ein Beispiel für Soho: niedlich, künstlerisch, interessant.	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""NULL"")']"	To me it exemplifies Soho, cute, artsy, interesting.
1114	Unbedingt ausprobieren!!!	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	Definately check it out!!!
1115	Dieser Ort hat mich umgehauen... bei weitem mein neues Lieblingsrestaurant auf der Uppereast Side.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Ort"")']"	This place blew me away...by far my new favorite restaurant on the uppereast side.
1116	Die Weinkarte ist umfangreich und beeindruckend.	['(DRINKS#STYLE_OPTIONS, POSITIVE)']	"['(DRINKS#STYLE_OPTIONS, POSITIVE, ""Weinkarte"")']"	The wine list is extensive and impressive.
1117	Ich liebe die Atmosphäre - ich fühlte mich wie in Paris.	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""Atmosphäre"")']"	LOVE the atmosphere - felt like I was in Paris.
1118	Die Muscheln waren fantastisch und das Dessert auch... wir werden auf jeden Fall bald wiederkommen.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(RESTAURANT#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Muscheln"")', '(FOOD#QUALITY, POSITIVE, ""Nachspeise"")', '(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	The mussels were fantastic and so was the dessert...definitely going to be back very soon.
1119	Ich komme schon seit Jahren hierher und kann nur Gutes über den Service und das tolle Personal im La Lanterna sagen.	['(SERVICE#GENERAL, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""Dienstleistung"")', '(SERVICE#GENERAL, POSITIVE, ""Mitarbeiter"")']"	I have been coming here for years and have nothing but good things to say about the service and the great staff at La Lanterna.
1120	Im Laufe der Jahre haben mich der Gastgeber Vittorio und sein Team immer wie eine Familie behandelt - obwohl es bei all den Geschäften, die dieses nicht ganz so kleine Juwel macht, erstaunlich ist, dass er sich sogar an einen regelmäßigen, aber nicht so häufigen Besucher erinnern kann.	['(SERVICE#GENERAL, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""Vittorio"")', '(SERVICE#GENERAL, POSITIVE, ""Mannschaft"")']"	Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.
1121	Ich war auch erstaunt über die vielen Neuerungen der letzten Jahre: Eine neue Jazz-Bar, der fantastische Essensgarten, die besten Pizzen mit dünner Kruste und jetzt auch ein Lasagne-Menü, das zum Sterben schön ist (das sind keine gewöhnlichen Lasagnas)!	['(AMBIENCE#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""Esszimmer Garten"")', '(AMBIENCE#GENERAL, POSITIVE, ""Jazz Bar"")', '(FOOD#QUALITY, POSITIVE, ""Pizzen mit dünner Kruste"")', '(FOOD#QUALITY, POSITIVE, ""Menü Lasagne"")']"	I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!
1122	ICH LIEBE DIESEN ORT!	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""PLATZ"")']"	I lOVE THIS PLACE!
1123	Weiter so, Jungs!	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	Keep up the good work guys!
1124	Ich muss sagen, dass ich hier noch nie eine enttäuschende Mahlzeit hatte.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Mahlzeit"")']"	I have to say I have never had a disapointing meal here.
1125	Von den leckeren Knödeln aus der Knödelkarte hätten wir eine ganze Mahlzeit machen können.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Knödel"")']"	We could have made a meal of the yummy dumplings from the dumpling menu.
1126	Zum Glück hatten wir noch Platz für den gegrillten Lachs, den Seebarsch und die knusprige Ente.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""BBQ-Lachs"")', '(FOOD#QUALITY, POSITIVE, ""Wolfsbarsch"")', '(FOOD#QUALITY, POSITIVE, ""Knusprige Ente"")']"	Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.
