id	text	labels	labels_phrases	original_text
882	Este lugar tiene el ambiente adecuado y un personal excelente para hacerte sentir como un huésped y un amigo al mismo tiempo.	['(AMBIENCE#GENERAL, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""ambiente"")', '(SERVICE#GENERAL, POSITIVE, ""personal"")']"	This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.
883	Buena comida, buenos precios, buen servicio.	['(FOOD#QUALITY, POSITIVE)', '(RESTAURANT#PRICES, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""alimentos"")', '(RESTAURANT#PRICES, POSITIVE, ""NULL"")', '(SERVICE#GENERAL, POSITIVE, ""servicio"")']"	Great food, great prices, great service.
884	Si lo que buscas es comer barato y de buena calidad, éste es el lugar.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#PRICES, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""come"")', '(FOOD#PRICES, POSITIVE, ""come"")']"	If you are looking for a good quality, cheap eats - this is the place.
885	es un lugar perfecto para comer comida india.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""comida india"")']"	it's a perfect place to have a amanzing indian food.
886	Me encantó el toque diferente e innovador que le da el cheff a la comida.	['(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#STYLE_OPTIONS, POSITIVE, ""cheff"")']"	I really loved the different and inovated touch that's the cheff gives to the food.
887	¡ademas es genial cenar en un sitio muy romantico y comodo, el servicio es perfecto...son tan amables que no queremos vivir nunca del sitio!	['(AMBIENCE#GENERAL, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""lugar"")', '(SERVICE#GENERAL, POSITIVE, ""servicio"")']"	also it's great to have dinner in a very romantic and confortable place, the service it's just perfect...they're so frendly that we never want to live the place!
888	"Sus bagels están bien, pero un poco pasados de cocción, y no son realmente una experiencia ""especial"" de bagel."	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""panecillos"")']"	Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.
889	Buenos bagels hechos a la antigua usanza.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""panecillos"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""panecillos"")']"	Great bagels made the old-fashioned way.
890	Inconvenientes: el servicio es lento y no hacen tostadas.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""servicio"")']"	Drawbacks: service is slow and they don't toast!
891	¡La comida era absolutamente increíble!	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""alimentos"")']"	The food was absolutely amazing!!
892	¡¡¡El pulpo con almejas al horno que compartimos de aperitivo fue de lo mejor que hemos comido!!!	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""almejas al horno pulpo"")']"	The baked clams octopus we shared as appetizers were the best we've ever had!! 
893	¡¡¡El cordero era tierno tan lleno de sabor, el postre era divino!!!	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""cordero"")', '(FOOD#QUALITY, POSITIVE, ""postre"")']"	The lamb was tender so full of flavor, the dessert was divine!!
894	El camarero fue atento.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""camarero"")']"	The waiter was attentive.
895	El lugar en sí es hermoso la escena del bar parece estar sucediendo.	['(AMBIENCE#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""lugar"")', '(AMBIENCE#GENERAL, POSITIVE, ""escena de bar"")']"	The place itself is beautiful the bar scene seems to be happening.
896	Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.	['(FOOD#QUALITY, NEUTRAL)', '(SERVICE#GENERAL, NEGATIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, NEUTRAL, ""Aperitivos"")', '(SERVICE#GENERAL, NEGATIVE, ""camarero"")', '(FOOD#QUALITY, POSITIVE, ""cosas de patata kanish"")']"	Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.
897	Pequeñas porciones de plato principal, tuve salmón (no estaba impresionado) novia tenía pollo, que era bueno.	['(FOOD#QUALITY, NEGATIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#STYLE_OPTIONS, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""salmón"")', '(FOOD#QUALITY, POSITIVE, ""pollo"")', '(FOOD#STYLE_OPTIONS, NEGATIVE, ""raciones para el plato principal"")']"	Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.
898	El postre es una broma ... no te molestes	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""Postre"")']"	Dessert is a joke...dont bother
899	Vírgenes del Volare o asiduos semanales, todos reciben el mismo trato y no se puede pedir más cuando el servicio es tan amable.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""servicio"")']"	Volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.
900	El restaurante tiene un aire familiar, sobre todo en lo que respecta a las raciones, que son enormes; sólo con la ternera se podría haber resuelto la hambruna del tercer mundo.	['(AMBIENCE#GENERAL, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""siente"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""porciones"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""ternera"")']"	The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.
901	Los antipasta eran excelentes, especialmente los calamares, al igual que los platos principales de pasta.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""anti-pasta"")', '(FOOD#QUALITY, POSITIVE, ""calamares"")', '(FOOD#QUALITY, POSITIVE, ""platos principales de pasta"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""platos principales de pasta"")']"	The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.
902	La carta de vinos es extensa y puede encarecer fácilmente una comida que, de otro modo, tendría un precio razonable.	['(DRINKS#STYLE_OPTIONS, POSITIVE)', '(FOOD#PRICES, POSITIVE)']	"['(DRINKS#STYLE_OPTIONS, POSITIVE, ""lista de vinos"")', '(FOOD#PRICES, POSITIVE, ""comida"")']"	The wine list is extensive and can easily hike up an otherwise reasonably priced meal.
903	Aun así, cualquier objeción a la cuenta se vio compensada por las medidas de licores que la casa ofrecía...	['(RESTAURANT#PRICES, NEUTRAL)', '(DRINKS#STYLE_OPTIONS, POSITIVE)']	"['(RESTAURANT#PRICES, NEUTRAL, ""NULL"")', '(DRINKS#STYLE_OPTIONS, POSITIVE, ""medidas de licores"")']"	Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...
904	Un lugar fantástico.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""lugar"")']"	Fantastic place.
905	Bonito y decorativo.	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""NULL"")']"	Cute and decorative.
906	Una agradable sorpresa.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	A pleasant surprise.
907	Ve allí para relajarte y sentirte como en otro lugar.	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""NULL"")']"	Go there to relax and feel like your somewhere else.
908	Lucky Strike es un lugar informal ideal para comer algo.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Lucky Strike"")']"	Lucky Strike is a great casual place to just grab a bite to eat.
909	Buena comida, buena decoración, buen servicio.	['(FOOD#QUALITY, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""alimentos"")', '(AMBIENCE#GENERAL, POSITIVE, ""decoración"")', '(SERVICE#GENERAL, POSITIVE, ""servicio"")']"	Great food, great decor, great service.
910	Se lo recomiendo.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	I recommend it!
911	Es el lugar perfecto para reunirse con amigos, comer, cenar o tomar algo antes o después del teatro.	['(RESTAURANT#MISCELLANEOUS, POSITIVE)']	"['(RESTAURANT#MISCELLANEOUS, POSITIVE, ""spot"")']"	This is the perfect spot for meeting friends, having lunch, dinner, pre-theatre or after-theatre drinks!
912	(¡¡¡Pida siempre al camarero la cerveza de TEMPORADA!!!	['(DRINKS#QUALITY, POSITIVE)']	"['(DRINKS#QUALITY, POSITIVE, ""cerveza de temporada"")']"	(Always ask the bartender for the SEASONAL beer!!!
913	Se garantiza que será una experiencia sabrosa).	['(DRINKS#QUALITY, POSITIVE)']	"['(DRINKS#QUALITY, POSITIVE, ""NULL"")']"	Guaranteed to be a tasty experience!)
914	Excelente lugar para reunirse en vacaciones con compañeros de trabajo o amigos que hace tiempo que no ves.	['(RESTAURANT#MISCELLANEOUS, POSITIVE)']	"['(RESTAURANT#MISCELLANEOUS, POSITIVE, ""spot"")']"	Excellent spot for holiday get togethers with co-workers or friends that you haven't seen in a while.
915	Llevo más de 5 años haciendo todo lo anterior en la Heartland Brewery y ¡NUNCA HE QUEDADO SATISFECHO!	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Cervecería Heartland"")']"	I have been doing all of the above at the Heartland Brewery for over 5 years now and I HAVE NEVER BEEN DISAPPOINTED!
916	Todas las personas que llevo allí vuelven solas y traen a SUS amigos.	['(RESTAURANT#MISCELLANEOUS, POSITIVE)']	"['(RESTAURANT#MISCELLANEOUS, POSITIVE, ""NULL"")']"	All the people that I bring there go back on their own and bring THEIR friends!
917	Ve allí una vez y oh sí... volverás... volverás...	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	Go there once and oh yes...you will go back...you will...
918	¡Qué sitio tan estupendo!	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""lugar"")']"	What a great place!
919	No es el típico restaurante temático con truco de NYC.	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""restaurante"")']"	Not the typical NYC gimmick theme restaurant.
920	Un bar genial con buena comida y toneladas de excelente cerveza.	['(AMBIENCE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(DRINKS#QUALITY, POSITIVE)', '(DRINKS#STYLE_OPTIONS, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""bar"")', '(FOOD#QUALITY, POSITIVE, ""alimentos"")', '(DRINKS#QUALITY, POSITIVE, ""cerveza"")', '(DRINKS#STYLE_OPTIONS, POSITIVE, ""cerveza"")']"	A cool bar with great food, and tons of excellent beer.
921	E incluso con su ambiente de pub, ¡también se portaron genial con mis hijos!	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""NULL"")']"	And even with it's Pub atmosphere they were great to my kids too!
922	Me ha encantado.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	Loved it!
923	Los langostinos eran excelentes y los antipasti abundantes.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""gambas a la langosta"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""antipasti"")']"	The shrimp scampi was excellent and the antipasti were plentiful.
924	Es caro, pero merece la pena.	['(RESTAURANT#PRICES, NEGATIVE)', '(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#PRICES, NEGATIVE, ""NULL"")', '(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	It is expensive but well worth the money.
925	Si se aventura fuera de la isla de Manhattan y no encuentra un buen restaurante italiano, conduzca hasta Corona.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Corona"")']"	If you venture off the island of Manhattan and can't seem to find a great Italian restaurant, drive to Corona.
926	Lo único más maravilloso que la comida (que es excepcional) es el servicio.	['(FOOD#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""alimentos"")', '(SERVICE#GENERAL, POSITIVE, ""servicio"")']"	The only thing more wonderful than the food (which is exceptional) is the service.
927	Lo único que los camareros no hacen por ti es limpiarte la barbilla cuando te vas.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""camareros"")']"	The only thing the waiters don't do for you is wipe your chin when you leave.
928	Maravilloso en época de vacaciones.	['(RESTAURANT#MISCELLANEOUS, POSITIVE)']	"['(RESTAURANT#MISCELLANEOUS, POSITIVE, ""NULL"")']"	Wonderful at holiday time.
929	Acogedora atomósfera romántica con sólo unas 15 mesas como máximo.	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""atomosfera"")']"	Cozy romantic atomosphere with only around 15 tables at most.
930	El servicio fue muy rápido pero algo apresurado.	['(SERVICE#GENERAL, POSITIVE)', '(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""Servicio"")', '(SERVICE#GENERAL, NEGATIVE, ""Servicio"")']"	Service was very prompt but slightly rushed.
931	La comida era muy buena, pero no lo que yo consideraría fuera de este mundo.	['(FOOD#QUALITY, NEUTRAL)']	"['(FOOD#QUALITY, NEUTRAL, ""Alimentación"")']"	Food was very good, but not what I would consider out of this world.
932	Ir aquí para una cena romántica, pero no para una experiencia gastronómica wow.	['(AMBIENCE#GENERAL, POSITIVE)', '(RESTAURANT#MISCELLANEOUS, NEGATIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""NULL"")', '(RESTAURANT#MISCELLANEOUS, NEGATIVE, ""NULL"")']"	Go here for a romantic dinner but not for an all out wow dining experience.
933	Mi amigo de Milán y yo nos llevamos una grata sorpresa cuando llegamos y todo el mundo hablaba italiano.	['(RESTAURANT#MISCELLANEOUS, POSITIVE)']	"['(RESTAURANT#MISCELLANEOUS, POSITIVE, ""NULL"")']"	My friend from Milan and myself were pleasantly surprised when we arrived and everyone spoke italian.
934	Lástima que la comida no fuera de la misma herencia.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""alimentos"")']"	Too bad the food wasn't of the same heritage.
935	La pasta especial de setas porcini estaba insípida, al igual que los tallarines de marisco.	['(FOOD#QUALITY, NEGATIVE)', '(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""especial pasta con setas porcini"")', '(FOOD#QUALITY, NEGATIVE, ""tallarines con marisco"")']"	The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.
936	Una verdadera decepción.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""NULL"")']"	A real dissapointment.
937	Pero eso no fue la guinda del pastel: un tiramisú que no se parecía a nada que haya probado nunca.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""tiramisú"")']"	But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.
938	Deberían haberlo llamado mascarpone con trocitos de chocolate: bueno, pero muy lejos de lo que su nombre indica.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""NULL"")']"	They should have called it mascarpone with chocolate chips-good but a far cry from what the name implies.
939	Precio intermedio alto.	['(RESTAURANT#PRICES, NEGATIVE)']	"['(RESTAURANT#PRICES, NEGATIVE, ""NULL"")']"	Priced at upper intermediate range.
940	Me gustó mucho este sitio.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""lugar"")']"	I really liked this place.
941	Todo lo que comí estaba bueno, y soy un comilón.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""NULL"")']"	Everything I had was good, and I'm a eater.
942	Además, era bastante barato.	['(RESTAURANT#PRICES, POSITIVE)']	"['(RESTAURANT#PRICES, POSITIVE, ""NULL"")']"	It was pretty inexpensive too.
943	Este lugar tiene las mejores costillas BBQ al estilo chino de la ciudad.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Costillas BBQ"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""Costillas BBQ"")']"	This place has the best Chinese style BBQ ribs in the city.
944	También recomiendo los platos de arroz o las distintas variedades de congee (gachas de arroz).	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""arroces"")', '(FOOD#QUALITY, POSITIVE, ""congee (gachas de arroz)"")']"	I also recommend the rice dishes or the different varieties of congee (rice porridge).
945	Es ideal para ir a comer algo rápido solo o con un amigo.	['(RESTAURANT#MISCELLANEOUS, POSITIVE)']	"['(RESTAURANT#MISCELLANEOUS, POSITIVE, ""NULL"")']"	It's great to go for a quick lunch either alone or with a friend.
946	Definitivamente no es un lugar al que ir si quieres impresionar a alguien.	['(RESTAURANT#MISCELLANEOUS, NEGATIVE)']	"['(RESTAURANT#MISCELLANEOUS, NEGATIVE, ""lugar"")']"	It's definately not a place to go if you want to impress someone.
947	Sin embargo, si quieres buena comida a buen precio y no te importa la decoración, no hay nada mejor que este lugar.	['(FOOD#QUALITY, POSITIVE)', '(AMBIENCE#GENERAL, NEUTRAL)', '(FOOD#PRICES, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""alimentos"")', '(AMBIENCE#GENERAL, NEUTRAL, ""decoración"")', '(FOOD#PRICES, POSITIVE, ""alimentos"")']"	However, if you want great food at a great price and don't mind the decor, you can't beat this place.
948	Servicio rápido y amable.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""servicio"")']"	Quick and friendly service.
949	Es uno de los mejores sitios de comida casera de la ciudad.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	This is one of the best comfort food places in the city.
950	Es un lugar donde puedes comer y ser feliz.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	It's somewhere you can eat and be happy.
951	Cuando estás sentado en su comedor principal (que tiene un espectacular techo alto pintado a mano) nunca sabrías que hay un mundo fuera.	['(AMBIENCE#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""comedor principal"")', '(AMBIENCE#GENERAL, POSITIVE, ""techo"")']"	When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.
952	La comida es maravillosa, sabrosa y saciante, y el servicio es profesional y amable.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""alimentos"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""alimentos"")', '(SERVICE#GENERAL, POSITIVE, ""servicio"")']"	The food is wonderful, tasty and filling, and the service is professional and friendly.
953	Me muero de ganas de que llegue el verano, cuando sirven al aire libre en su gigantesco patio.	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""patio"")']"	I can't wait for summer, when they serve outside on their gigantic patio.
