id	text	labels	labels_phrases	original_text
1095	Bien qu'ils posent les questions habituelles sur le type d'eau que vous aimeriez avoir, le service était bon et l'endroit très relaxant.	['(SERVICE#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""service"")', '(AMBIENCE#GENERAL, POSITIVE, ""lieu"")']"	Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.
1096	La nourriture est excellente.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""nourriture"")']"	The food is great.
1097	Les casseroles personnelles ont la taille idéale pour les soirées où l'on a faim.	['(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#STYLE_OPTIONS, POSITIVE, ""Poêles personnelles"")']"	Personal pans are the perfect size for those hungry nights.
1098	Je le recommande vivement.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	I heartily recommend.
1099	Il y a un inconvénient si vous commandez à l'intérieur : les livreurs ont une attitude MAJEURE.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""livreurs"")']"	There is a downside if you're ordering in -- the delivery guys have MAJOR attitude.
1100	Je n'ai jamais eu de livreurs aussi dramatiques (beaucoup de souffle et d'haleine et de marmonnements parce que j'habite dans un immeuble) qui semblent toujours déçus de leurs pourboires.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""livreurs"")']"	Never have I had such dramatic delivery guys (a lot of huffing and panting and muttering under breath b/c I live in a walkup) who always seem disappointed with their tips.
1101	J'adore la scène en premier lieu, l'endroit a du caractère et une belle lumière... c'est une chance d'avoir un tel emplacement.	['(AMBIENCE#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)', '(LOCATION#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""scène"")', '(AMBIENCE#GENERAL, POSITIVE, ""lieu"")', '(LOCATION#GENERAL, POSITIVE, ""localisation"")']"	Love the scene first off- the place has a character and nice light to it..very fortunate, location wise.
1102	La pizza était assez bonne et énorme.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""pizza"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""pizza"")']"	The pizza was pretty good and huge.
1103	Le prix est très raisonnable.	['(RESTAURANT#PRICES, POSITIVE)']	"['(RESTAURANT#PRICES, POSITIVE, ""NULL"")']"	The price very reasonable.
1104	Nous étions 4 et nous avons pris les pennes à la vodka qui étaient une portion gigantesque... un seau de nourriture littéralement.	['(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#STYLE_OPTIONS, POSITIVE, ""penne a la vodka"")']"	We were 4 and got the family size penne a la vodka which was tremendously gigantic portion...a bucket of food literally.
1105	Je dirais que tout était bien et savoureux, mais la lourdeur de mon estomac est quelque chose que je ne peux pas ne pas mentionner ou minorer.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""NULL"")']"	I would say that all was fine and tasty but the heaviness on my stomach someting that i can't not mention or undermine.
1106	Les pâtes penne étaient très beurrées et crémeuses, ce qui signifie qu'il faut les digérer... savoureuses au début mais je dirais que j'étais rassasié avec une part de pizza et 7 penne... j'étais un peu morose après parce que j'étais gavé... lol.	['(FOOD#QUALITY, NEGATIVE)', '(FOOD#STYLE_OPTIONS, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""pâtes penne"")', '(FOOD#STYLE_OPTIONS, NEGATIVE, ""pâtes penne"")']"	The pasta penne was pretty extra buttery, creamy which means a big task to diggest.. tasty at first but i would say that i was full with a slice of pizza and 7 to count, penne...got a little moody afterwards cause was stuffed...lol
1107	La Rosa entre en scène, et je pense qu'elle est la meilleure.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""La Rosa"")']"	La Rosa waltzes in, and I think they are doing it the best.
1108	Sélection intéressante, bons vins, service impeccable, décor amusant.	['(DRINKS#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(DRINKS#QUALITY, POSITIVE, ""vins"")', '(SERVICE#GENERAL, POSITIVE, ""service"")', '(AMBIENCE#GENERAL, POSITIVE, ""décor"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""sélection"")']"	Interesting selection, good wines, service fine, fun decor.
1109	Je l'adore.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	I love it.
1110	Je prévois également de passer la semaine prochaine.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	I plan on stopping by next week as well.
1111	Je l'ai trouvé par une nuit froide, l'endroit idéal pour se réchauffer.	['(RESTAURANT#MISCELLANEOUS, POSITIVE)']	"['(RESTAURANT#MISCELLANEOUS, POSITIVE, ""point"")']"	I found it on a cold night, the perfect spot to warm up.
1112	J'ai reçu un service rapide et souriant.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""service"")']"	I recieved prompt service with a smile.
1113	Pour moi, c'est l'exemple même de Soho, mignon, artistique, intéressant.	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""NULL"")']"	To me it exemplifies Soho, cute, artsy, interesting.
1114	A vérifier absolument !!!	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	Definately check it out!!!
1115	Cet endroit m'a époustouflé... c'est de loin mon nouveau restaurant préféré dans l'est du pays.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""lieu"")']"	This place blew me away...by far my new favorite restaurant on the uppereast side.
1116	La carte des vins est vaste et impressionnante.	['(DRINKS#STYLE_OPTIONS, POSITIVE)']	"['(DRINKS#STYLE_OPTIONS, POSITIVE, ""carte des vins"")']"	The wine list is extensive and impressive.
1117	J'adore l'atmosphère - j'avais l'impression d'être à Paris.	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""atmosphère"")']"	LOVE the atmosphere - felt like I was in Paris.
1118	Les moules étaient fantastiques ainsi que le dessert... je reviendrai très bientôt.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(RESTAURANT#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""moules"")', '(FOOD#QUALITY, POSITIVE, ""dessert"")', '(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	The mussels were fantastic and so was the dessert...definitely going to be back very soon.
1119	Je viens ici depuis des années et je n'ai que de bonnes choses à dire sur le service et le personnel formidable de La Lanterna.	['(SERVICE#GENERAL, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""service"")', '(SERVICE#GENERAL, POSITIVE, ""le personnel"")']"	I have been coming here for years and have nothing but good things to say about the service and the great staff at La Lanterna.
1120	Au fil des ans, l'hôte, Vittorio, et son équipe m'ont toujours traité comme un membre de la famille - bien qu'avec toutes les affaires que ce petit bijou fait, il est étonnant qu'il soit même capable de se souvenir d'un visiteur régulier mais pas si fréquent.	['(SERVICE#GENERAL, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""Vittorio"")', '(SERVICE#GENERAL, POSITIVE, ""équipage"")']"	Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.
1121	J'ai également été stupéfaite par toutes les nouveautés de ces dernières années : Un nouveau bar à jazz, le plus fantastique des jardins à manger, les meilleures pizzas à croûte fine, et maintenant un menu de lasagnes à mourir (ce ne sont pas des lasagnes comme les autres) !	['(AMBIENCE#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""Jardin de la salle à manger"")', '(AMBIENCE#GENERAL, POSITIVE, ""Bar à jazz"")', '(FOOD#QUALITY, POSITIVE, ""Pizzas à croûte fine"")', '(FOOD#QUALITY, POSITIVE, ""Menu Lasagnes"")']"	I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!
1122	J'ADORE CET ENDROIT !	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""PLACE"")']"	I lOVE THIS PLACE!
1123	Continuez à faire du bon travail !	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	Keep up the good work guys!
1124	Je dois dire que je n'ai jamais eu de repas décevant ici.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""repas"")']"	I have to say I have never had a disapointing meal here.
1125	Nous aurions pu faire un repas avec les délicieuses boulettes de la carte des boulettes.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""boulettes"")']"	We could have made a meal of the yummy dumplings from the dumpling menu.
1126	Heureusement, nous avons gardé de la place pour le saumon BBQ, le bar et le canard croustillant.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Saumon BBQ"")', '(FOOD#QUALITY, POSITIVE, ""Bar"")', '(FOOD#QUALITY, POSITIVE, ""Canard croustillant"")']"	Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.
1127	Amour Al Di La	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Al Di La"")']"	Love Al Di La
1128	Je recommande cet endroit à tout le monde.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""lieu"")']"	I recommend this place to everyone.
1129	Excellente nourriture.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""nourriture"")']"	Great food.
1130	L'un de mes endroits préférés à Brooklyn.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	One of my favorite places in Brooklyn. 
1131	Les pâtes sont incroyables, les risottos (en particulier le sépia) sont fantastiques et le lapin braisé est extraordinaire.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""pâtes"")', '(FOOD#QUALITY, POSITIVE, ""risottos"")', '(FOOD#QUALITY, POSITIVE, ""sépia"")', '(FOOD#QUALITY, POSITIVE, ""lapin braisé"")']"	The pastas are incredible, the risottos (particularly the sepia) are fantastic and the braised rabbit is amazing.
1132	Prix excessif et manque de goût	['(FOOD#PRICES, NEGATIVE)', '(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#PRICES, NEGATIVE, ""NULL"")', '(FOOD#QUALITY, NEGATIVE, ""NULL"")']"	Overpriced and not tasty 
1133	La nourriture était au mieux médiocre.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""nourriture"")']"	The food here was mediocre at best. 
1134	Le prix était totalement excessif - le poisson et les frites coûtaient environ 15 $.....	['(FOOD#PRICES, NEGATIVE)', '(FOOD#PRICES, NEGATIVE)']	"['(FOOD#PRICES, NEGATIVE, ""NULL"")', '(FOOD#PRICES, NEGATIVE, ""poisson frit et frites"")']"	It was totally overpriced- fish and chips was about $15.... 
1135	Un chien savoureux !	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Chien"")']"	Tasty Dog!
1136	Un chien bio génial et un établissement respectueux de l'environnement.	['(FOOD#QUALITY, POSITIVE)', '(RESTAURANT#MISCELLANEOUS, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""chien"")', '(RESTAURANT#MISCELLANEOUS, POSITIVE, ""établissement"")']"	An awesome organic dog, and a conscious eco friendly establishment.
1137	L'un des meilleurs hot-dogs que j'aie jamais mangés.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""NULL"")']"	One of the best hot dogs I have ever eaten.
1138	J'ai hâte d'y retourner.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	Can't wait to go back.
1139	Le restaurant chypriote a de nombreux atouts.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Restaurant chypriote"")']"	The Cypriot restaurant has a lot going for it.
1140	Mais le meilleur souvlaki de porc que j'ai jamais mangé est l'élément principal.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""souvlaki de porc"")']"	But the best pork souvlaki I ever had is the main thing.
1141	Courez, ne marchez pas.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	Run don't walk.
1142	Pizza super délicieuse !	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Pizza"")']"	Super YUMMY Pizza!
1143	Je visitais la ville de New York avec un ami et nous avons découvert ce restaurant très chaleureux et accueillant.	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""restaurant"")']"	I was visiting New York City with a friend and we discovered this really warm and inviting restaurant.
1144	J'ADORE leur pizza à l'aubergine, ainsi que leurs pâtes !	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""pizza aux aubergines"")', '(FOOD#QUALITY, POSITIVE, ""pâtes"")']"	I LOOOVE their eggplant pizza, as well as their pastas!
1145	Nous avons pris une pizza moitié/moitié, la mienne était à l'aubergine et mon ami a pris la buffalo et c'était tellement énorme pour une pizza de petite taille !	['(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#STYLE_OPTIONS, POSITIVE, ""pizza moitié/moitié"")']"	We had half/half pizza, mine was eggplant and my friend had the buffalo and it was sooo huge for a small size pizza!
1146	Nous nous sommes amusés à manger là-dedans, nous étions là vers 3 heures du matin !	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	We had fun eating in there, we were there like around 3 a.m. in the morning!
1147	Je reviendrai à coup sûr, j'aimerais qu'ils l'aient ici à Los Angeles.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	Will comeback for sure, wish they have it here in LA..
1148	Excellente cuisine, même si l'intérieur mériterait d'être amélioré.	['(FOOD#QUALITY, POSITIVE)', '(AMBIENCE#GENERAL, NEGATIVE)']	"['(FOOD#QUALITY, POSITIVE, ""nourriture"")', '(AMBIENCE#GENERAL, NEGATIVE, ""intérieur"")']"	Excellent food, although the interior could use some help.
1149	L'espace ressemble un peu à un décor d'Alice au pays des merveilles, sans pour autant essayer de l'être.	['(AMBIENCE#GENERAL, NEGATIVE)']	"['(AMBIENCE#GENERAL, NEGATIVE, ""espace"")']"	The space kind of feels like an Alice in Wonderland setting, without it trying to be that.
1150	J'ai payé environ 60 dollars pour un bon repas, cependant :)	['(FOOD#QUALITY, POSITIVE)', '(FOOD#PRICES, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""repas"")', '(FOOD#PRICES, POSITIVE, ""repas"")']"	I paid just about $60 for a good meal, though :)
1151	Un excellent saké !	['(DRINKS#QUALITY, POSITIVE)']	"['(DRINKS#QUALITY, POSITIVE, ""saké"")']"	Great sake!
1152	Des sushis fiables et frais	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Sushi"")']"	Reliable, Fresh Sushi
1153	Les sashimis sont toujours frais et les rouleaux sont innovants et délicieux.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""sashimi"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""rouleaux"")', '(FOOD#QUALITY, POSITIVE, ""rouleaux"")']"	The sashimi is always fresh and the rolls are innovative and delicious.
1154	Je n'ai jamais eu de problème avec le service, à l'exception d'un riz manquant une fois.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""service"")']"	Have never had a problem with service save a missing rice once.
1155	La livraison peut être ponctuelle ou manquer en fonction du temps et du jour de la semaine.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""Livraison"")']"	Delivery can be spot on or lacking depending on the weather and the day of the week.
1156	Les livreurs s'énervent parfois si vous ne donnez pas plus de 10 % de pourboire.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""Livreur"")']"	Delivery guy sometimes get upset if you don't tip more than 10%.
1157	Le meilleur. Sushi. de tous les temps.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Sushi"")']"	Best. Sushi. Ever.
1158	Cet endroit m'a ruiné pour les sushis de quartier.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""sushi"")']"	This place has ruined me for neighborhood sushi.
1159	Créative, cohérente, fraîche.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""NULL"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""NULL"")']"	Creative, consistent, fresh.
1160	Excellent sashimi, et le rouleau du millénaire est plus que délicieux.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""sashimi"")', '(FOOD#QUALITY, POSITIVE, ""rouleau du millénaire"")']"	Excellent sashimi, and the millennium roll is beyond delicious.
1161	Ce n'est pas donné, mais c'est délicieux.	['(FOOD#PRICES, NEGATIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#PRICES, NEGATIVE, ""NULL"")', '(FOOD#QUALITY, POSITIVE, ""NULL"")']"	Not cheap but very yummy.
1162	J'adore.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	Love it.
1163	Très, très bien	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	Very, very nice
1164	L'endroit est un peu caché, mais une fois qu'on y est, cela vaut la peine.	['(LOCATION#GENERAL, NEUTRAL)', '(RESTAURANT#GENERAL, POSITIVE)']	"['(LOCATION#GENERAL, NEUTRAL, ""lieu"")', '(RESTAURANT#GENERAL, POSITIVE, ""lieu"")']"	The place is a bit hidden away, but once you get there, it's all worth it.
1165	non seulement la nourriture est	['(FOOD#QUALITY, POSITIVE)', '(RESTAURANT#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""nourriture"")', '(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	not only is the food
1166	J'ai adoré	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	Loved It
1167	Nous avons passé un très bon moment.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	We had a very nice time.
1168	Le serveur était attentif, la nourriture était délicieuse et la vue sur la ville était superbe.	['(SERVICE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(LOCATION#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""serveur"")', '(FOOD#QUALITY, POSITIVE, ""nourriture"")', '(LOCATION#GENERAL, POSITIVE, ""vues de la ville"")']"	The waiter was attentive, the food was delicious and the views of the city were great.
1169	J'y retournerai sans aucun doute.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	I'd definitely go back again.
